PatientID,Veterinary_Group,BirthDate,Breed,Insurance_status,Date_of_neuter,Age_at_neuter_months,Neuter_Early,Neuter_Later_01,Comorbidity,Umbilical_hernia,Skin_disorder,Ear_disorder,Urogenital_disorder,Date of UI diagnosis,Age_at_UI,Time_Neuter_to_UI,UI_01,Final_EPR_Date,Follow_up_time_years,Time_interval,UI,Cens,Cens_wt
626,4,23/08/2010,Cavalier King Charles Spaniel,1,11/04/2011,7.6,Late,1,0,0,0,0,0,,,,0,13/09/2017,6.8,4,0,0,0.900319021
25,3,24/06/2011,Crossbreed,1,10/02/2012,7.6,Late,1,0,0,0,0,0,07/03/2013,1.7,391,1,,1.5,1,1,0,1
25,3,24/06/2011,Crossbreed,1,10/02/2012,7.6,Late,1,0,0,0,0,0,07/03/2013,1.7,391,1,,1.5,2,,1,1
25,3,24/06/2011,Crossbreed,1,10/02/2012,7.6,Late,1,0,0,0,0,0,07/03/2013,1.7,391,1,,1.5,3,,1,1
25,3,24/06/2011,Crossbreed,1,10/02/2012,7.6,Late,1,0,0,0,0,0,07/03/2013,1.7,391,1,,1.5,4,,1,1
271,3,13/02/2012,Boxer,0,01/10/2012,7.6,Late,1,0,0,0,0,0,26/06/2013,1.4,268,1,,1.1,1,1,0,1
271,3,13/02/2012,Boxer,0,01/10/2012,7.6,Late,1,0,0,0,0,0,26/06/2013,1.4,268,1,,1.1,2,,1,1
271,3,13/02/2012,Boxer,0,01/10/2012,7.6,Late,1,0,0,0,0,0,26/06/2013,1.4,268,1,,1.1,3,,1,1
271,3,13/02/2012,Boxer,0,01/10/2012,7.6,Late,1,0,0,0,0,0,26/06/2013,1.4,268,1,,1.1,4,,1,1
148,0,12/04/2010,Purebreed - Other,0,30/11/2010,7.63,Late,1,0,0,0,0,0,26/07/2017,7.3,2430,1,,7,1,0,0,1.004739029
148,0,12/04/2010,Purebreed - Other,0,30/11/2010,7.63,Late,1,0,0,0,0,0,26/07/2017,7.3,2430,1,,7,2,0,0,1.004739029
148,0,12/04/2010,Purebreed - Other,0,30/11/2010,7.63,Late,1,0,0,0,0,0,26/07/2017,7.3,2430,1,,7,3,0,0,1.004739029
148,0,12/04/2010,Purebreed - Other,0,30/11/2010,7.63,Late,1,0,0,0,0,0,26/07/2017,7.3,2430,1,,7,4,1,,1.004739029
502,4,07/08/2011,Crossbreed,0,26/03/2012,7.63,Late,1,0,0,0,0,0,,,,0,22/05/2013,1.5,1,0,0,1.055780392
502,4,07/08/2011,Crossbreed,0,26/03/2012,7.63,Late,1,0,0,0,0,0,,,,0,22/05/2013,1.5,2,,1,1.055780392
502,4,07/08/2011,Crossbreed,0,26/03/2012,7.63,Late,1,0,0,0,0,0,,,,0,22/05/2013,1.5,3,,1,1.055780392
502,4,07/08/2011,Crossbreed,0,26/03/2012,7.63,Late,1,0,0,0,0,0,,,,0,22/05/2013,1.5,4,,1,1.055780392
945,3,08/08/2012,Crossbreed,1,28/03/2013,7.63,Late,1,0,0,0,0,0,12/10/2018,6.2,2024,1,,5.9,1,0,0,0.934375672
945,3,08/08/2012,Crossbreed,1,28/03/2013,7.63,Late,1,0,0,0,0,0,12/10/2018,6.2,2024,1,,5.9,2,0,0,0.934375672
945,3,08/08/2012,Crossbreed,1,28/03/2013,7.63,Late,1,0,0,0,0,0,12/10/2018,6.2,2024,1,,5.9,3,1,,0.934375672
945,3,08/08/2012,Crossbreed,1,28/03/2013,7.63,Late,1,0,0,0,0,0,12/10/2018,6.2,2024,1,,5.9,4,,1,0.934375672
400,0,27/12/2011,Purebreed - Other,0,16/08/2012,7.66,Late,1,0,0,0,0,0,15/03/2016,4.2,1307,1,,4,1,0,0,1
400,0,27/12/2011,Purebreed - Other,0,16/08/2012,7.66,Late,1,0,0,0,0,0,15/03/2016,4.2,1307,1,,4,2,1,,1
400,0,27/12/2011,Purebreed - Other,0,16/08/2012,7.66,Late,1,0,0,0,0,0,15/03/2016,4.2,1307,1,,4,3,,1,1
400,0,27/12/2011,Purebreed - Other,0,16/08/2012,7.66,Late,1,0,0,0,0,0,15/03/2016,4.2,1307,1,,4,4,,1,1
292,0,07/09/2010,Purebreed - Other,0,28/04/2011,7.66,Late,1,0,0,0,0,0,01/08/2013,2.9,826,1,,2.7,1,0,0,1
292,0,07/09/2010,Purebreed - Other,0,28/04/2011,7.66,Late,1,0,0,0,0,0,01/08/2013,2.9,826,1,,2.7,2,1,,1
292,0,07/09/2010,Purebreed - Other,0,28/04/2011,7.66,Late,1,0,0,0,0,0,01/08/2013,2.9,826,1,,2.7,3,,1,1
292,0,07/09/2010,Purebreed - Other,0,28/04/2011,7.66,Late,1,0,0,0,0,0,01/08/2013,2.9,826,1,,2.7,4,,1,1
125,4,19/10/2010,Siberian Husky,1,09/06/2011,7.66,Late,1,0,0,0,0,0,11/09/2015,4.9,1555,1,,4.7,1,0,0,0.952521113
125,4,19/10/2010,Siberian Husky,1,09/06/2011,7.66,Late,1,0,0,0,0,0,11/09/2015,4.9,1555,1,,4.7,2,0,0,0.952521113
125,4,19/10/2010,Siberian Husky,1,09/06/2011,7.66,Late,1,0,0,0,0,0,11/09/2015,4.9,1555,1,,4.7,3,1,,0.952521113
125,4,19/10/2010,Siberian Husky,1,09/06/2011,7.66,Late,1,0,0,0,0,0,11/09/2015,4.9,1555,1,,4.7,4,,1,0.952521113
401,0,20/11/2012,English Springer Spaniel,1,12/07/2013,7.7,Late,1,0,0,0,0,0,28/03/2020,7.4,2451,1,,7.1,1,0,0,0.851253602
401,0,20/11/2012,English Springer Spaniel,1,12/07/2013,7.7,Late,1,0,0,0,0,0,28/03/2020,7.4,2451,1,,7.1,2,0,0,0.851253602
401,0,20/11/2012,English Springer Spaniel,1,12/07/2013,7.7,Late,1,0,0,0,0,0,28/03/2020,7.4,2451,1,,7.1,3,0,0,0.851253602
401,0,20/11/2012,English Springer Spaniel,1,12/07/2013,7.7,Late,1,0,0,0,0,0,28/03/2020,7.4,2451,1,,7.1,4,1,,0.851253602
585,4,11/10/2010,Labrador Retriever,0,02/06/2011,7.7,Late,1,0,0,0,0,0,15/03/2012,1.4,287,1,,1.2,1,1,0,1
585,4,11/10/2010,Labrador Retriever,0,02/06/2011,7.7,Late,1,0,0,0,0,0,15/03/2012,1.4,287,1,,1.2,2,,1,1
585,4,11/10/2010,Labrador Retriever,0,02/06/2011,7.7,Late,1,0,0,0,0,0,15/03/2012,1.4,287,1,,1.2,3,,1,1
585,4,11/10/2010,Labrador Retriever,0,02/06/2011,7.7,Late,1,0,0,0,0,0,15/03/2012,1.4,287,1,,1.2,4,,1,1
30,4,18/05/2012,Crossbreed,1,07/01/2013,7.7,Late,1,0,0,0,0,0,,,,0,02/03/2018,5.5,1,0,0,0.892998555
30,4,18/05/2012,Crossbreed,1,07/01/2013,7.7,Late,1,0,0,0,0,0,,,,0,02/03/2018,5.5,2,0,0,0.892998555
30,4,18/05/2012,Crossbreed,1,07/01/2013,7.7,Late,1,0,0,0,0,0,,,,0,02/03/2018,5.5,3,0,0,0.892998555
30,4,18/05/2012,Crossbreed,1,07/01/2013,7.7,Late,1,0,0,0,0,0,,,,0,02/03/2018,5.5,4,,1,0.892998555
801,3,09/06/2012,Crossbreed,1,29/01/2013,7.7,Late,1,0,0,0,0,0,19/09/2013,1.3,233,1,,1,1,1,0,1
801,3,09/06/2012,Crossbreed,1,29/01/2013,7.7,Late,1,0,0,0,0,0,19/09/2013,1.3,233,1,,1,2,,1,1
801,3,09/06/2012,Crossbreed,1,29/01/2013,7.7,Late,1,0,0,0,0,0,19/09/2013,1.3,233,1,,1,3,,1,1
801,3,09/06/2012,Crossbreed,1,29/01/2013,7.7,Late,1,0,0,0,0,0,19/09/2013,1.3,233,1,,1,4,,1,1
546,3,21/12/2012,Chihuahua,0,12/08/2013,7.7,Late,1,0,0,0,0,0,,,,0,06/04/2023,8.2,1,0,0,1.188882059
546,3,21/12/2012,Chihuahua,0,12/08/2013,7.7,Late,1,0,0,0,0,0,,,,0,06/04/2023,8.2,2,0,0,1.188882059
546,3,21/12/2012,Chihuahua,0,12/08/2013,7.7,Late,1,0,0,0,0,0,,,,0,06/04/2023,8.2,3,0,0,1.188882059
546,3,21/12/2012,Chihuahua,0,12/08/2013,7.7,Late,1,0,0,0,0,0,,,,0,06/04/2023,8.2,4,0,0,1.188882059
584,3,10/12/2012,Labradoodle,1,02/08/2013,7.73,Late,1,0,0,0,0,0,,,,0,17/03/2023,8.2,1,0,0,0.852218201
584,3,10/12/2012,Labradoodle,1,02/08/2013,7.73,Late,1,0,0,0,0,0,,,,0,17/03/2023,8.2,2,0,0,0.852218201
584,3,10/12/2012,Labradoodle,1,02/08/2013,7.73,Late,1,0,0,0,0,0,,,,0,17/03/2023,8.2,3,0,0,0.852218201
584,3,10/12/2012,Labradoodle,1,02/08/2013,7.73,Late,1,0,0,0,0,0,,,,0,17/03/2023,8.2,4,0,0,0.852218201
76,1,02/06/2011,Crossbreed,1,24/01/2012,7.76,Late,1,0,0,0,0,0,,,,0,12/12/2022,8.2,1,0,0,0.84633103
76,1,02/06/2011,Crossbreed,1,24/01/2012,7.76,Late,1,0,0,0,0,0,,,,0,12/12/2022,8.2,2,0,0,0.84633103
76,1,02/06/2011,Crossbreed,1,24/01/2012,7.76,Late,1,0,0,0,0,0,,,,0,12/12/2022,8.2,3,0,0,0.84633103
76,1,02/06/2011,Crossbreed,1,24/01/2012,7.76,Late,1,0,0,0,0,0,,,,0,12/12/2022,8.2,4,0,0,0.84633103
901,4,01/07/2012,Rhodesian Ridgeback,1,22/02/2013,7.76,Late,1,0,0,0,0,0,21/03/2020,7.7,2584,1,,7.5,1,0,0,0.900229214
901,4,01/07/2012,Rhodesian Ridgeback,1,22/02/2013,7.76,Late,1,0,0,0,0,0,21/03/2020,7.7,2584,1,,7.5,2,0,0,0.900229214
901,4,01/07/2012,Rhodesian Ridgeback,1,22/02/2013,7.76,Late,1,0,0,0,0,0,21/03/2020,7.7,2584,1,,7.5,3,0,0,0.900229214
901,4,01/07/2012,Rhodesian Ridgeback,1,22/02/2013,7.76,Late,1,0,0,0,0,0,21/03/2020,7.7,2584,1,,7.5,4,1,,0.900229214
452,3,08/10/2011,Cocker Spaniel,1,31/05/2012,7.76,Late,1,0,0,0,0,0,22/11/2018,7.1,2366,1,,6.9,1,0,0,0.854510201
452,3,08/10/2011,Cocker Spaniel,1,31/05/2012,7.76,Late,1,0,0,0,0,0,22/11/2018,7.1,2366,1,,6.9,2,0,0,0.854510201
452,3,08/10/2011,Cocker Spaniel,1,31/05/2012,7.76,Late,1,0,0,0,0,0,22/11/2018,7.1,2366,1,,6.9,3,0,0,0.854510201
452,3,08/10/2011,Cocker Spaniel,1,31/05/2012,7.76,Late,1,0,0,0,0,0,22/11/2018,7.1,2366,1,,6.9,4,1,,0.854510201
809,3,01/12/2012,Crossbreed,1,25/07/2013,7.76,Late,1,0,0,0,0,0,,,,0,17/05/2023,8.2,1,0,0,0.839211843
809,3,01/12/2012,Crossbreed,1,25/07/2013,7.76,Late,1,0,0,0,0,0,,,,0,17/05/2023,8.2,2,0,0,0.839211843
809,3,01/12/2012,Crossbreed,1,25/07/2013,7.76,Late,1,0,0,0,0,0,,,,0,17/05/2023,8.2,3,0,0,0.839211843
809,3,01/12/2012,Crossbreed,1,25/07/2013,7.76,Late,1,0,0,0,0,0,,,,0,17/05/2023,8.2,4,0,0,0.839211843
178,2,17/03/2012,Labrador Retriever,0,09/11/2012,7.8,Late,1,0,0,0,0,0,,,,0,29/05/2013,1,1,0,0,1.147992728
178,2,17/03/2012,Labrador Retriever,0,09/11/2012,7.8,Late,1,0,0,0,0,0,,,,0,29/05/2013,1,2,,1,1.147992728
178,2,17/03/2012,Labrador Retriever,0,09/11/2012,7.8,Late,1,0,0,0,0,0,,,,0,29/05/2013,1,3,,1,1.147992728
178,2,17/03/2012,Labrador Retriever,0,09/11/2012,7.8,Late,1,0,0,0,0,0,,,,0,29/05/2013,1,4,,1,1.147992728
677,4,09/06/2012,Crossbreed,1,01/02/2013,7.8,Late,1,0,0,0,0,0,,,,0,13/07/2021,8.2,1,0,0,0.892998555
677,4,09/06/2012,Crossbreed,1,01/02/2013,7.8,Late,1,0,0,0,0,0,,,,0,13/07/2021,8.2,2,0,0,0.892998555
677,4,09/06/2012,Crossbreed,1,01/02/2013,7.8,Late,1,0,0,0,0,0,,,,0,13/07/2021,8.2,3,0,0,0.892998555
677,4,09/06/2012,Crossbreed,1,01/02/2013,7.8,Late,1,0,0,0,0,0,,,,0,13/07/2021,8.2,4,0,0,0.892998555
126,1,01/06/2011,Dalmatian,1,25/01/2012,7.83,Late,1,0,0,0,0,0,16/10/2014,3.4,995,1,,3.1,1,0,0,1
126,1,01/06/2011,Dalmatian,1,25/01/2012,7.83,Late,1,0,0,0,0,0,16/10/2014,3.4,995,1,,3.1,2,1,,1
126,1,01/06/2011,Dalmatian,1,25/01/2012,7.83,Late,1,0,0,0,0,0,16/10/2014,3.4,995,1,,3.1,3,,1,1
126,1,01/06/2011,Dalmatian,1,25/01/2012,7.83,Late,1,0,0,0,0,0,16/10/2014,3.4,995,1,,3.1,4,,1,1
843,0,17/05/2012,Weimaraner,1,11/01/2013,7.86,Late,1,0,0,0,0,0,25/04/2016,3.9,1200,1,,3.7,1,0,0,1
843,0,17/05/2012,Weimaraner,1,11/01/2013,7.86,Late,1,0,0,0,0,0,25/04/2016,3.9,1200,1,,3.7,2,1,,1
843,0,17/05/2012,Weimaraner,1,11/01/2013,7.86,Late,1,0,0,0,0,0,25/04/2016,3.9,1200,1,,3.7,3,,1,1
843,0,17/05/2012,Weimaraner,1,11/01/2013,7.86,Late,1,0,0,0,0,0,25/04/2016,3.9,1200,1,,3.7,4,,1,1
950,0,17/06/2010,Cocker Spaniel,0,11/02/2011,7.86,Late,1,0,0,0,0,0,,,,0,13/06/2011,0.7,1,0,0,0.992116585
950,0,17/06/2010,Cocker Spaniel,0,11/02/2011,7.86,Late,1,0,0,0,0,0,,,,0,13/06/2011,0.7,2,,1,0.992116585
950,0,17/06/2010,Cocker Spaniel,0,11/02/2011,7.86,Late,1,0,0,0,0,0,,,,0,13/06/2011,0.7,3,,1,0.992116585
950,0,17/06/2010,Cocker Spaniel,0,11/02/2011,7.86,Late,1,0,0,0,0,0,,,,0,13/06/2011,0.7,4,,1,0.992116585
290,3,05/07/2011,English Springer Spaniel,1,29/02/2012,7.86,Late,1,0,0,0,0,0,01/03/2013,1.7,366,1,,1.4,1,1,0,1
290,3,05/07/2011,English Springer Spaniel,1,29/02/2012,7.86,Late,1,0,0,0,0,0,01/03/2013,1.7,366,1,,1.4,2,,1,1
290,3,05/07/2011,English Springer Spaniel,1,29/02/2012,7.86,Late,1,0,0,0,0,0,01/03/2013,1.7,366,1,,1.4,3,,1,1
290,3,05/07/2011,English Springer Spaniel,1,29/02/2012,7.86,Late,1,0,0,0,0,0,01/03/2013,1.7,366,1,,1.4,4,,1,1
405,3,20/06/2012,Crossbreed,0,14/02/2013,7.86,Late,1,0,0,0,0,0,31/07/2014,2.1,532,1,,1.9,1,1,0,1
405,3,20/06/2012,Crossbreed,0,14/02/2013,7.86,Late,1,0,0,0,0,0,31/07/2014,2.1,532,1,,1.9,2,,1,1
405,3,20/06/2012,Crossbreed,0,14/02/2013,7.86,Late,1,0,0,0,0,0,31/07/2014,2.1,532,1,,1.9,3,,1,1
405,3,20/06/2012,Crossbreed,0,14/02/2013,7.86,Late,1,0,0,0,0,0,31/07/2014,2.1,532,1,,1.9,4,,1,1
5,0,25/01/2010,Dalmatian,0,22/09/2010,7.89,Late,1,0,0,0,0,0,,,,0,25/11/2020,8.2,1,0,0,1.051598115
5,0,25/01/2010,Dalmatian,0,22/09/2010,7.89,Late,1,0,0,0,0,0,,,,0,25/11/2020,8.2,2,0,0,1.051598115
5,0,25/01/2010,Dalmatian,0,22/09/2010,7.89,Late,1,0,0,0,0,0,,,,0,25/11/2020,8.2,3,0,0,1.051598115
5,0,25/01/2010,Dalmatian,0,22/09/2010,7.89,Late,1,0,0,0,0,0,,,,0,25/11/2020,8.2,4,0,0,1.051598115
159,0,16/10/2011,Bulldog,0,12/06/2012,7.89,Late,1,0,0,0,0,0,18/02/2017,5.4,1712,1,,5.1,1,0,0,1.022062496
159,0,16/10/2011,Bulldog,0,12/06/2012,7.89,Late,1,0,0,0,0,0,18/02/2017,5.4,1712,1,,5.1,2,0,0,1.022062496
159,0,16/10/2011,Bulldog,0,12/06/2012,7.89,Late,1,0,0,0,0,0,18/02/2017,5.4,1712,1,,5.1,3,1,,1.022062496
159,0,16/10/2011,Bulldog,0,12/06/2012,7.89,Late,1,0,0,0,0,0,18/02/2017,5.4,1712,1,,5.1,4,,1,1.022062496
787,4,28/09/2011,Labrador Retriever,1,25/05/2012,7.89,Late,1,0,0,0,0,0,20/09/2012,1,118,1,,0.7,1,1,0,1
787,4,28/09/2011,Labrador Retriever,1,25/05/2012,7.89,Late,1,0,0,0,0,0,20/09/2012,1,118,1,,0.7,2,,1,1
787,4,28/09/2011,Labrador Retriever,1,25/05/2012,7.89,Late,1,0,0,0,0,0,20/09/2012,1,118,1,,0.7,3,,1,1
787,4,28/09/2011,Labrador Retriever,1,25/05/2012,7.89,Late,1,0,0,0,0,0,20/09/2012,1,118,1,,0.7,4,,1,1
453,3,20/05/2012,Crossbreed,0,15/01/2013,7.89,Late,1,0,0,0,0,0,,,,0,14/05/2019,6.7,1,0,0,1.204287886
453,3,20/05/2012,Crossbreed,0,15/01/2013,7.89,Late,1,0,0,0,0,0,,,,0,14/05/2019,6.7,2,0,0,1.204287886
453,3,20/05/2012,Crossbreed,0,15/01/2013,7.89,Late,1,0,0,0,0,0,,,,0,14/05/2019,6.7,3,0,0,1.204287886
453,3,20/05/2012,Crossbreed,0,15/01/2013,7.89,Late,1,0,0,0,0,0,,,,0,14/05/2019,6.7,4,0,0,1.204287886
766,0,06/04/2012,Cocker Spaniel,0,03/12/2012,7.93,Late,1,0,0,0,0,0,02/02/2013,0.8,61,1,,0.6,1,1,0,1
766,0,06/04/2012,Cocker Spaniel,0,03/12/2012,7.93,Late,1,0,0,0,0,0,02/02/2013,0.8,61,1,,0.6,2,,1,1
766,0,06/04/2012,Cocker Spaniel,0,03/12/2012,7.93,Late,1,0,0,0,0,0,02/02/2013,0.8,61,1,,0.6,3,,1,1
766,0,06/04/2012,Cocker Spaniel,0,03/12/2012,7.93,Late,1,0,0,0,0,0,02/02/2013,0.8,61,1,,0.6,4,,1,1
581,3,12/11/2011,Border Collie,0,10/07/2012,7.93,Late,1,0,0,0,0,0,,,,0,12/04/2019,7.2,1,0,0,1.131661055
581,3,12/11/2011,Border Collie,0,10/07/2012,7.93,Late,1,0,0,0,0,0,,,,0,12/04/2019,7.2,2,0,0,1.131661055
581,3,12/11/2011,Border Collie,0,10/07/2012,7.93,Late,1,0,0,0,0,0,,,,0,12/04/2019,7.2,3,0,0,1.131661055
581,3,12/11/2011,Border Collie,0,10/07/2012,7.93,Late,1,0,0,0,0,0,,,,0,12/04/2019,7.2,4,0,0,1.131661055
622,3,15/10/2012,Miniature Poodle,0,13/06/2013,7.93,Late,1,1,0,0,0,0,16/07/2018,5.8,1859,1,,5.5,1,0,0,0.957940775
622,3,15/10/2012,Miniature Poodle,0,13/06/2013,7.93,Late,1,1,0,0,0,0,16/07/2018,5.8,1859,1,,5.5,2,0,0,0.957940775
622,3,15/10/2012,Miniature Poodle,0,13/06/2013,7.93,Late,1,1,0,0,0,0,16/07/2018,5.8,1859,1,,5.5,3,1,,0.957940775
622,3,15/10/2012,Miniature Poodle,0,13/06/2013,7.93,Late,1,1,0,0,0,0,16/07/2018,5.8,1859,1,,5.5,4,,1,0.957940775
475,0,07/06/2012,Crossbreed,0,04/02/2013,7.96,Late,1,0,0,0,0,0,,,,0,08/08/2018,5.9,1,0,0,1.042043392
475,0,07/06/2012,Crossbreed,0,04/02/2013,7.96,Late,1,0,0,0,0,0,,,,0,08/08/2018,5.9,2,0,0,1.042043392
475,0,07/06/2012,Crossbreed,0,04/02/2013,7.96,Late,1,0,0,0,0,0,,,,0,08/08/2018,5.9,3,0,0,1.042043392
475,0,07/06/2012,Crossbreed,0,04/02/2013,7.96,Late,1,0,0,0,0,0,,,,0,08/08/2018,5.9,4,,1,1.042043392
13,0,07/09/2012,Scottish Terrier,0,07/05/2013,7.96,Late,1,0,0,0,0,0,,,,0,21/12/2018,6,1,0,0,1.051598115
13,0,07/09/2012,Scottish Terrier,0,07/05/2013,7.96,Late,1,0,0,0,0,0,,,,0,21/12/2018,6,2,0,0,1.051598115
13,0,07/09/2012,Scottish Terrier,0,07/05/2013,7.96,Late,1,0,0,0,0,0,,,,0,21/12/2018,6,3,0,0,1.051598115
13,0,07/09/2012,Scottish Terrier,0,07/05/2013,7.96,Late,1,0,0,0,0,0,,,,0,21/12/2018,6,4,,1,1.051598115
214,3,20/02/2012,Doberman Pinscher,0,19/10/2012,7.96,Late,1,0,0,0,0,0,09/08/2017,5.5,1755,1,,5.2,1,0,0,1.034825208
214,3,20/02/2012,Doberman Pinscher,0,19/10/2012,7.96,Late,1,0,0,0,0,0,09/08/2017,5.5,1755,1,,5.2,2,0,0,1.034825208
214,3,20/02/2012,Doberman Pinscher,0,19/10/2012,7.96,Late,1,0,0,0,0,0,09/08/2017,5.5,1755,1,,5.2,3,1,,1.034825208
214,3,20/02/2012,Doberman Pinscher,0,19/10/2012,7.96,Late,1,0,0,0,0,0,09/08/2017,5.5,1755,1,,5.2,4,,1,1.034825208
462,3,08/06/2012,Staffordshire Bull Terrier,1,05/02/2013,7.96,Late,1,0,0,0,0,0,,,,0,08/10/2021,8.2,1,0,0,0.919924558
462,3,08/06/2012,Staffordshire Bull Terrier,1,05/02/2013,7.96,Late,1,0,0,0,0,0,,,,0,08/10/2021,8.2,2,0,0,0.919924558
462,3,08/06/2012,Staffordshire Bull Terrier,1,05/02/2013,7.96,Late,1,0,0,0,0,0,,,,0,08/10/2021,8.2,3,0,0,0.919924558
462,3,08/06/2012,Staffordshire Bull Terrier,1,05/02/2013,7.96,Late,1,0,0,0,0,0,,,,0,08/10/2021,8.2,4,0,0,0.919924558
909,4,05/02/2011,Labrador Retriever,0,06/10/2011,7.99,Late,1,0,0,0,0,0,,,,0,11/08/2016,5.3,1,0,0,1.50140529
909,4,05/02/2011,Labrador Retriever,0,06/10/2011,7.99,Late,1,0,0,0,0,0,,,,0,11/08/2016,5.3,2,0,0,1.50140529
909,4,05/02/2011,Labrador Retriever,0,06/10/2011,7.99,Late,1,0,0,0,0,0,,,,0,11/08/2016,5.3,3,0,0,1.50140529
909,4,05/02/2011,Labrador Retriever,0,06/10/2011,7.99,Late,1,0,0,0,0,0,,,,0,11/08/2016,5.3,4,,1,1.50140529
390,0,11/07/2012,Labrador Retriever,0,12/03/2013,8.03,Late,1,0,0,0,0,0,,,,0,05/08/2013,0.8,1,0,0,1.018460076
390,0,11/07/2012,Labrador Retriever,0,12/03/2013,8.03,Late,1,0,0,0,0,0,,,,0,05/08/2013,0.8,2,,1,1.018460076
390,0,11/07/2012,Labrador Retriever,0,12/03/2013,8.03,Late,1,0,0,0,0,0,,,,0,05/08/2013,0.8,3,,1,1.018460076
390,0,11/07/2012,Labrador Retriever,0,12/03/2013,8.03,Late,1,0,0,0,0,0,,,,0,05/08/2013,0.8,4,,1,1.018460076
366,0,23/10/2012,Cocker Spaniel,0,25/06/2013,8.06,Late,1,0,0,0,0,0,14/01/2015,2.2,568,1,,2,1,1,0,1
366,0,23/10/2012,Cocker Spaniel,0,25/06/2013,8.06,Late,1,0,0,0,0,0,14/01/2015,2.2,568,1,,2,2,,1,1
366,0,23/10/2012,Cocker Spaniel,0,25/06/2013,8.06,Late,1,0,0,0,0,0,14/01/2015,2.2,568,1,,2,3,,1,1
366,0,23/10/2012,Cocker Spaniel,0,25/06/2013,8.06,Late,1,0,0,0,0,0,14/01/2015,2.2,568,1,,2,4,,1,1
455,3,01/06/2012,Labrador Retriever,1,01/02/2013,8.06,Late,1,0,0,0,0,0,,,,0,29/11/2022,8.2,1,0,0,0.910776946
455,3,01/06/2012,Labrador Retriever,1,01/02/2013,8.06,Late,1,0,0,0,0,0,,,,0,29/11/2022,8.2,2,0,0,0.910776946
455,3,01/06/2012,Labrador Retriever,1,01/02/2013,8.06,Late,1,0,0,0,0,0,,,,0,29/11/2022,8.2,3,0,0,0.910776946
455,3,01/06/2012,Labrador Retriever,1,01/02/2013,8.06,Late,1,0,0,0,0,0,,,,0,29/11/2022,8.2,4,0,0,0.910776946
630,0,08/08/2011,West Highland White Terrier,0,10/04/2012,8.09,Late,1,0,0,0,0,0,16/10/2013,2.2,554,1,,1.9,1,1,0,1
630,0,08/08/2011,West Highland White Terrier,0,10/04/2012,8.09,Late,1,0,0,0,0,0,16/10/2013,2.2,554,1,,1.9,2,,1,1
630,0,08/08/2011,West Highland White Terrier,0,10/04/2012,8.09,Late,1,0,0,0,0,0,16/10/2013,2.2,554,1,,1.9,3,,1,1
630,0,08/08/2011,West Highland White Terrier,0,10/04/2012,8.09,Late,1,0,0,0,0,0,16/10/2013,2.2,554,1,,1.9,4,,1,1
219,0,02/08/2012,Lhasa Apso,1,05/04/2013,8.09,Late,1,0,0,0,0,0,,,,0,04/01/2023,8.2,1,0,0,0.821411024
219,0,02/08/2012,Lhasa Apso,1,05/04/2013,8.09,Late,1,0,0,0,0,0,,,,0,04/01/2023,8.2,2,0,0,0.821411024
219,0,02/08/2012,Lhasa Apso,1,05/04/2013,8.09,Late,1,0,0,0,0,0,,,,0,04/01/2023,8.2,3,0,0,0.821411024
219,0,02/08/2012,Lhasa Apso,1,05/04/2013,8.09,Late,1,0,0,0,0,0,,,,0,04/01/2023,8.2,4,0,0,0.821411024
305,3,26/03/2012,Dalmatian,1,27/11/2012,8.09,Late,1,0,0,0,0,0,03/09/2013,1.4,280,1,,1.2,1,1,0,1
305,3,26/03/2012,Dalmatian,1,27/11/2012,8.09,Late,1,0,0,0,0,0,03/09/2013,1.4,280,1,,1.2,2,,1,1
305,3,26/03/2012,Dalmatian,1,27/11/2012,8.09,Late,1,0,0,0,0,0,03/09/2013,1.4,280,1,,1.2,3,,1,1
305,3,26/03/2012,Dalmatian,1,27/11/2012,8.09,Late,1,0,0,0,0,0,03/09/2013,1.4,280,1,,1.2,4,,1,1
885,0,08/04/2011,Border Collie,0,12/12/2011,8.16,Late,1,0,0,0,0,0,28/02/2013,1.9,444,1,,1.7,1,1,0,1
885,0,08/04/2011,Border Collie,0,12/12/2011,8.16,Late,1,0,0,0,0,0,28/02/2013,1.9,444,1,,1.7,2,,1,1
885,0,08/04/2011,Border Collie,0,12/12/2011,8.16,Late,1,0,0,0,0,0,28/02/2013,1.9,444,1,,1.7,3,,1,1
885,0,08/04/2011,Border Collie,0,12/12/2011,8.16,Late,1,0,0,0,0,0,28/02/2013,1.9,444,1,,1.7,4,,1,1
781,0,10/05/2010,Chinese Shar-Pei,0,13/01/2011,8.16,Late,1,0,0,0,0,0,31/08/2014,4.3,1326,1,,4.1,1,0,0,1
781,0,10/05/2010,Chinese Shar-Pei,0,13/01/2011,8.16,Late,1,0,0,0,0,0,31/08/2014,4.3,1326,1,,4.1,2,1,,1
781,0,10/05/2010,Chinese Shar-Pei,0,13/01/2011,8.16,Late,1,0,0,0,0,0,31/08/2014,4.3,1326,1,,4.1,3,,1,1
781,0,10/05/2010,Chinese Shar-Pei,0,13/01/2011,8.16,Late,1,0,0,0,0,0,31/08/2014,4.3,1326,1,,4.1,4,,1,1
235,0,22/11/2010,Crossbreed,0,28/07/2011,8.16,Late,1,0,0,0,0,0,18/10/2012,1.9,448,1,,1.7,1,1,0,1
