PatientID,DataSiloName,BirthDate,Sex_Status ,Neuter_Status ,VetCompassBreed_Cleaned,Bodyweight (kg),Bodyweight (kg) (excluding missing),Bodyweight (kg)_missing,Insurance status,Insurance status_01,Overweight/obese,Overweight/obese_exclude missing,Overweight/obese_missing,Date of CCL rupture diagnosis,Age at diagnosis (years),Management of CCL rupture,Surgical Method,Change in Assignment ,Management of CCL rupture_01,Orthopaedic comorbidity at diagnosis collapsed,Number of non-orthopaedic comorbidities at diagnosis_grouped,Date of surgery,Lameness_binary_3mo,Lameness_3mo_cens,Lameness_3mo_missing,Lameness_binary_12mo,Lameness_12mo_cens,Lameness_12mo_missing,Analgesia_at_3mo,Analgesia_at_3mo_cens,Analgesia_at_6mo,Analgesia_at_6mo_cens,Analgesia_at_12mo,Analgesia_at_12mo_cens,Subsequent contralateral CCL rupture,Date of subsequent rupture,Did the dog die,Date of death,Method of death,Date of final EPR,Date of final follow up,Follow_up_time
38146,B,25/12/2014 00:00,Female,Neutered,Crossbreed,6.5,6.5,0,NotInsured,0,Not recorded,,0,23/01/2019 00:00,4.08,Surgical,Not recorded,0,1,Patellar luxation,0,15/02/2019 00:00,,1,1,0,0,0,1,0,1,0,0,0,No,,No,,,26/08/2020 00:00,26/08/2020 00:00,12
676,A,27/03/2014 00:00,Male,Neutered,Bichon Frise,13.4,13.4,0,Insured,1,Overweight/obese,Overweight/obese,1,05/03/2019 00:00,4.94,NonSurgical,,0,0,Patellar luxation,0,,0,0,0,,1,1,0,0,0,0,0,0,No,,No,,,07/10/2020 00:00,07/10/2020 00:00,12
35456,D,21/12/2008 00:00,Male,Neutered,Eurohound,-100,,1,NotInsured,0,Not recorded,,0,14/05/2019 00:00,10.39,NonSurgical,,0,0,No recorded comorbidity ,0,,1,0,0,0,0,0,1,0,1,0,0,0,No,,Yes,17/12/2020 00:00,Euthanasia,17/12/2020 00:00,17/12/2020 00:00,12
99743,A,22/04/2013 00:00,Female,Neutered,Crossbreed,10.15,10.15,0,Insured,1,Overweight/obese,Overweight/obese,1,02/10/2019 00:00,6.44,Surgical,Not recorded,0,1,No recorded comorbidity ,0,11/10/2019 00:00,0,0,0,0,0,0,0,0,0,0,0,0,No,,No,,,11/05/2021 00:00,11/05/2021 00:00,12
24282,B,21/05/2017 00:00,Male,Entire,Crossbreed,10.9,10.9,0,Insured,1,Ideal bodyweight,Ideal bodyweight,1,22/01/2019 00:00,1.67,NonSurgical,,0,0,No recorded comorbidity ,0,,,1,1,,1,1,0,0,0,0,0,0,No,,No,,,01/09/2020 00:00,01/09/2020 00:00,12
66139,C,06/10/2011 00:00,Male,Entire,Crossbreed,-100,,1,NotInsured,0,Overweight/obese,Overweight/obese,1,02/09/2019 00:00,7.91,NonSurgical,,0,0,No recorded comorbidity ,1,,1,0,0,1,0,0,1,0,1,0,1,0,No,,No,,,12/04/2021 00:00,12/04/2021 00:00,12
6365,C,22/11/2007 00:00,Male,Neutered,Crossbreed,16.8,16.8,0,Insured,1,Not recorded,,0,08/01/2019 00:00,11.13,Surgical,TTA,0,1,Other,0,15/01/2019 00:00,0,0,0,0,0,0,0,0,0,0,0,0,No,,No,,,19/08/2020 00:00,19/08/2020 00:00,12
56366,B,03/03/2011 00:00,Male,Entire,Labrador Retriever,31,31,0,Insured,1,Not recorded,,0,16/01/2019 00:00,7.87,NonSurgical,,0,0,Osteoarthritis,0,,,1,1,1,0,0,1,0,1,0,1,0,No,,No,,,29/08/2020 00:00,29/08/2020 00:00,12
34497,C,25/07/2015 00:00,Male,Entire,Crossbreed,-100,,1,Insured,1,Overweight/obese,Overweight/obese,1,18/03/2019 00:00,3.65,Surgical,Not recorded,0,1,Osteoarthritis,0,04/04/2019 00:00,0,0,0,,1,1,0,0,0,0,0,0,No,,No,,,02/11/2020 00:00,02/11/2020 00:00,12
67301,A,07/03/2016 00:00,Female,Neutered,Golden Retriever,32.2,32.2,0,NotInsured,0,Not recorded,,0,25/11/2019 00:00,3.72,Surgical,TPLO,0,1,Osteoarthritis,0,25/11/2019 00:00,1,0,0,,1,1,0,0,0,0,0,0,Yes,12/07/2021 00:00,No,,,13/07/2021 00:00,12/07/2021 00:00,12
63449,C,27/05/2009 00:00,Male,Neutered,Yorkshire Terrier,6.85,6.85,0,NotInsured,0,Overweight/obese,Overweight/obese,1,09/07/2019 00:00,10.12,Surgical,Lateral Suture,0,1,No recorded comorbidity ,0,16/07/2019 00:00,0,0,0,0,0,0,0,0,0,0,0,0,No,,No,,,23/02/2021 00:00,23/02/2021 00:00,12
94728,D,18/09/2007 00:00,Male,Entire,Jack Russell Terrier,6.91,6.91,0,Insured,1,Not recorded,,0,18/06/2019 00:00,11.75,Surgical,Lateral Suture,0,1,No recorded comorbidity ,1,05/07/2019 00:00,0,0,0,0,0,0,0,0,0,0,0,0,No,,Yes,02/02/2021 00:00,Euthanasia,02/02/2021 00:00,02/02/2021 00:00,12
70247,E,01/03/2011 00:00,Male,Neutered,Beagle,-100,,1,NotInsured,0,Overweight/obese,Overweight/obese,1,12/07/2019 00:00,8.36,Surgical,TPLO,0,1,No recorded comorbidity ,0,01/08/2019 00:00,1,0,0,0,0,0,0,0,0,0,0,0,No,,No,,,27/02/2021 00:00,27/02/2021 00:00,12
10637,A,01/06/2011 00:00,Male,Neutered,Cocker Spaniel,15.6,15.6,0,Insured,1,Not recorded,,0,21/06/2019 00:00,8.05,Surgical,TPLO,0,1,No recorded comorbidity ,0,26/06/2019 00:00,,1,1,0,0,0,1,0,1,0,1,0,Yes,09/02/2021 00:00,No,,,31/08/2021 00:00,09/02/2021 00:00,12
31132,E,18/07/2012 00:00,Female,Neutered,Labrador Retriever,-100,,1,NotInsured,0,Not recorded,,0,19/06/2019 00:00,6.92,Surgical,TPLO,0,1,No recorded comorbidity ,0,17/07/2019 00:00,0,0,0,,1,1,0,0,0,0,0,0,No,,No,,,15/02/2021 00:00,15/02/2021 00:00,12
31452,E,25/07/2011 00:00,Female,Neutered,Golden Retriever,-100,,1,NotInsured,0,Overweight/obese,Overweight/obese,1,09/01/2019 00:00,7.46,Surgical,TPLO,0,1,No recorded comorbidity ,0,10/01/2019 00:00,,1,1,0,0,0,0,0,0,0,0,0,No,,No,,,08/09/2020 00:00,08/09/2020 00:00,12
33173,D,30/06/2007 00:00,Female,Neutered,English Springer Spaniel,25.925,25.925,0,NotInsured,0,Overweight/obese,Overweight/obese,1,14/05/2019 00:00,11.87,NonSurgical,,0,0,No recorded comorbidity ,0,,1,0,0,,1,1,1,0,1,0,0,0,No,,Yes,11/01/2021 00:00,Euthanasia,11/01/2021 00:00,11/01/2021 00:00,12
19553,C,26/07/2010 00:00,Male,Entire,Crossbreed,11.7,11.7,0,NotInsured,0,Overweight/obese,Overweight/obese,1,24/10/2019 00:00,9.25,Surgical,Lateral Suture,0,1,Patellar luxation,0,01/11/2019 00:00,0,0,0,0,0,0,0,0,0,0,0,0,No,,Yes,24/06/2021 00:00,Euthanasia,24/06/2021 00:00,24/06/2021 00:00,12
78066,E,01/12/2009 00:00,Female,Entire,English Springer Spaniel,-100,,1,NotInsured,0,Overweight/obese,Overweight/obese,1,08/07/2019 00:00,9.6,Surgical,TPLO,0,1,No recorded comorbidity ,0,10/07/2019 00:00,0,0,0,0,0,0,0,0,0,0,0,0,No,,No,,,08/03/2021 00:00,08/03/2021 00:00,12
32498,B,26/09/2009 00:00,Male,Neutered,Staffordshire Bull Terrier,22.6,22.6,0,NotInsured,0,Not recorded,,0,08/01/2019 00:00,9.28,Surgical,TPLO,0,1,No recorded comorbidity ,0,24/01/2019 00:00,,1,1,0,0,0,0,0,0,0,0,0,No,,No,,,09/09/2020 00:00,09/09/2020 00:00,12
62891,E,01/11/2011 00:00,Male,Entire,Jack Russell Terrier,-100,,1,Insured,1,Not recorded,,0,31/05/2019 00:00,7.58,Surgical,Lateral Suture,0,1,No recorded comorbidity ,0,31/05/2019 00:00,1,0,0,0,0,0,0,0,0,0,0,0,No,,No,,,02/02/2021 00:00,02/02/2021 00:00,12
17530,B,28/10/2008 00:00,Female,Entire,Jack Russell Terrier,6.85,6.85,0,NotInsured,0,Not recorded,,0,10/01/2019 00:00,10.2,Surgical,TPLO,0,1,No recorded comorbidity ,0,10/01/2019 00:00,0,0,0,,1,1,0,0,0,0,0,0,No,,No,,,14/09/2020 00:00,14/09/2020 00:00,12
78807,A,27/06/2017 00:00,Male,Neutered,Bulldog,30.9,30.9,0,NotInsured,0,Not recorded,,0,30/01/2019 00:00,1.59,Surgical,TPLO,0,1,No recorded comorbidity ,0,31/01/2019 00:00,1,0,0,,1,1,0,0,0,0,0,0,Yes,06/10/2020 00:00,No,,,17/11/2020 00:00,06/10/2020 00:00,12
49363,C,01/07/2013 00:00,Female,Neutered,Chihuahua,4.61,4.61,0,NotInsured,0,Overweight/obese,Overweight/obese,1,12/11/2019 00:00,6.37,Surgical,Lateral Suture,0,1,No recorded comorbidity ,0,14/11/2019 00:00,,1,1,,1,1,1,0,1,0,0,0,No,,No,,,19/07/2021 00:00,19/07/2021 00:00,12
62446,C,20/06/2012 00:00,Female,Neutered,Crossbreed,9.175,9.175,0,Insured,1,Not recorded,,0,13/11/2019 00:00,7.4,Surgical,Lateral Suture,0,1,Patellar luxation,0,04/12/2019 00:00,1,0,0,0,0,0,0,0,0,0,0,0,No,,No,,,21/07/2021 00:00,21/07/2021 00:00,12
6839,B,28/05/2009 00:00,Male,Neutered,Shih-tzu,9.8,9.8,0,Insured,1,Not recorded,,0,07/01/2019 00:00,9.61,Surgical,Lateral Suture,0,1,Osteoarthritis,0,22/01/2019 00:00,,1,1,0,0,0,1,0,1,0,1,0,No,,No,,,14/09/2020 00:00,14/09/2020 00:00,12
22382,A,08/07/2013 00:00,Male,Neutered,Jack Russell Terrier,7.3,7.3,0,Insured,1,Overweight/obese,Overweight/obese,1,02/12/2019 00:00,6.4,NonSurgical,,0,0,No recorded comorbidity ,0,,0,0,0,,1,1,0,0,0,0,0,0,No,,No,,,11/08/2021 00:00,11/08/2021 00:00,12
10558,D,17/05/2016 00:00,Female,Neutered,Rottweiler,40.55,40.55,0,Insured,1,Not recorded,,0,18/07/2019 00:00,3.17,Surgical,TPLO,0,1,No recorded comorbidity ,0,19/07/2019 00:00,0,0,0,0,0,0,0,0,0,0,0,0,No,,No,,,31/03/2021 00:00,31/03/2021 00:00,12
9250,A,01/12/2009 00:00,Male,Neutered,Labrador Retriever,43.8,43.8,0,Insured,1,Overweight/obese,Overweight/obese,1,04/12/2019 00:00,10.01,Surgical,TTA,0,1,Osteoarthritis,0,06/12/2019 00:00,0,0,0,0,0,0,0,0,0,0,0,0,No,,No,,,18/08/2021 00:00,18/08/2021 00:00,12
26502,A,26/04/2016 00:00,Female,Neutered,Crossbreed,7,7,0,Insured,1,Not recorded,,0,05/11/2019 00:00,3.53,Surgical,TTA,0,1,Patellar luxation,0,22/11/2019 00:00,0,0,0,,1,1,0,0,0,0,0,0,Yes,21/07/2021 00:00,No,,,20/09/2021 00:00,21/07/2021 00:00,12
13471,D,27/05/2010 00:00,Male,Entire,Staffordshire Bull Terrier,17.1,17.1,0,Insured,1,Not recorded,,0,21/11/2019 00:00,9.49,Surgical,TTA,0,1,No recorded comorbidity ,0,23/12/2019 00:00,0,0,0,0,0,0,0,0,0,0,0,0,No,,No,,,06/08/2021 00:00,06/08/2021 00:00,12
72985,C,13/08/2013 00:00,Female,Neutered,West Highland White Terrier,7.7,7.7,0,NotInsured,0,Not recorded,,0,15/11/2019 00:00,6.26,Surgical,Not recorded,0,1,No recorded comorbidity ,0,22/11/2019 00:00,,1,1,0,0,0,0,0,0,0,0,0,No,,No,,,04/08/2021 00:00,04/08/2021 00:00,12
60104,C,05/08/2012 00:00,Female,Neutered,Crossbreed,26.4,26.4,0,Insured,1,Overweight/obese,Overweight/obese,1,22/10/2019 00:00,7.21,Surgical,TTA,0,1,Other,0,28/10/2019 00:00,1,0,0,1,0,0,1,0,1,0,1,0,No,,No,,,12/07/2021 00:00,12/07/2021 00:00,12
45381,A,06/09/2015 00:00,Male,Neutered,Rottweiler,51.5,51.5,0,Insured,1,Not recorded,,0,01/11/2019 00:00,4.15,NonSurgical,,0,0,No recorded comorbidity ,0,,1,0,0,0,0,0,1,0,0,0,0,0,No,,No,,,23/07/2021 00:00,23/07/2021 00:00,12
14212,C,28/06/2015 00:00,Male,Entire,Crossbreed,12.7,12.7,0,NotInsured,0,Overweight/obese,Overweight/obese,1,18/11/2019 00:00,4.39,Surgical,TTA,0,1,No recorded comorbidity ,0,18/11/2019 00:00,1,0,0,0,0,0,0,0,0,0,0,0,No,,No,,,09/08/2021 00:00,09/08/2021 00:00,12
93396,C,28/11/2012 00:00,Male,Neutered,Bichon Frise,7.45,7.45,0,NotInsured,0,Overweight/obese,Overweight/obese,1,29/08/2019 00:00,6.75,NonSurgical,,0,0,No recorded comorbidity ,0,,,1,1,1,0,0,1,0,1,0,1,0,No,,No,,,20/05/2021 00:00,20/05/2021 00:00,12
62142,C,01/04/2010 00:00,Male,Entire,Beagle,27,27,0,Insured,1,Not recorded,,0,11/10/2019 00:00,9.53,Surgical,MMP,0,1,No recorded comorbidity ,0,15/10/2019 00:00,1,0,0,0,0,0,0,0,0,0,0,0,Yes,05/07/2021 00:00,No,,,12/07/2021 00:00,05/07/2021 00:00,12
10434,C,26/03/2015 00:00,Female,Entire,Akita,46,46,0,Insured,1,Overweight/obese,Overweight/obese,1,11/11/2019 00:00,4.63,Surgical,TPLO,0,1,Other,0,02/12/2019 00:00,1,0,0,1,0,0,1,0,1,0,0,0,No,,No,,,11/08/2021 00:00,11/08/2021 00:00,12
74977,D,21/02/2011 00:00,Male,Neutered,Lhasa Apso,10.5,10.5,0,Insured,1,Overweight/obese,Overweight/obese,1,06/08/2019 00:00,8.45,Surgical,TPLO,0,1,No recorded comorbidity ,0,21/08/2019 00:00,0,0,0,0,0,0,0,0,0,0,0,0,Yes,06/05/2021 00:00,No,,,21/12/2021 00:00,06/05/2021 00:00,12
34297,A,23/10/2013 00:00,Male,Neutered,Cavalier King Charles Spaniel,14.675,14.675,0,Insured,1,Overweight/obese,Overweight/obese,1,05/12/2019 00:00,6.12,Surgical,TPLO,0,1,No recorded comorbidity ,1,17/12/2019 00:00,0,0,0,0,0,0,0,0,0,0,0,0,No,,No,,,07/09/2021 00:00,07/09/2021 00:00,12
23960,A,05/04/2012 00:00,Female,Entire,West Highland White Terrier,11.2,11.2,0,NotInsured,0,Not recorded,,0,19/06/2019 00:00,7.2,Surgical,Lateral suture,0,1,No recorded comorbidity ,0,20/06/2019 00:00,0,0,0,,1,1,0,0,0,0,0,0,Yes,22/03/2021 00:00,No,,,09/06/2021 00:00,22/03/2021 00:00,12
13045,C,02/11/2011 00:00,Male,Neutered,Border Collie,27,27,0,Insured,1,Overweight/obese,Overweight/obese,1,20/12/2019 00:00,8.13,Surgical,TPLO,0,1,Patellar luxation,0,27/12/2019 00:00,0,0,0,0,0,0,1,0,1,0,1,0,No,,No,,,22/09/2021 00:00,22/09/2021 00:00,12
20561,C,24/03/2013 00:00,Female,Entire,Golden Retriever,33.5,33.5,0,NotInsured,0,Overweight/obese,Overweight/obese,1,23/09/2019 00:00,6.5,Surgical,TTA,0,1,No recorded comorbidity ,0,25/10/2019 00:00,0,0,0,0,0,0,0,0,0,0,0,0,No,,No,,,27/06/2021 00:00,27/06/2021 00:00,12
77276,A,22/01/2011 00:00,Female,Neutered,Crossbreed,26.35,26.35,0,Insured,1,Overweight/obese,Overweight/obese,1,14/02/2019 00:00,8.06,Surgical,TPLO,0,1,Osteoarthritis,0,15/03/2019 00:00,1,0,0,0,0,0,1,0,0,0,0,0,No,,No,,,24/11/2020 00:00,24/11/2020 00:00,12
55862,D,22/07/2009 00:00,Female,Neutered,Labrador Retriever,33.25,33.25,0,Insured,1,Not recorded,,0,18/02/2019 00:00,9.58,Surgical,TTA,0,1,No recorded comorbidity ,0,01/03/2019 00:00,,1,1,0,0,0,1,0,1,0,1,0,No,,No,,,30/11/2020 00:00,30/11/2020 00:00,12
60103,A,01/08/2008 00:00,Female,Entire,Crossbreed,33.9,33.9,0,NotInsured,0,Not recorded,,0,23/12/2019 00:00,11.39,NonSurgical,,0,0,No recorded comorbidity ,0,,,1,1,,1,1,1,0,1,0,0,0,No,,Yes,05/10/2021 00:00,Unassisted death,05/10/2021 00:00,05/10/2021 00:00,12
21702,C,11/06/2009 00:00,Female,Entire,Cavapoo,11.2,11.2,0,Insured,1,Not recorded,,0,10/12/2019 00:00,10.5,Surgical,TTA,0,1,No recorded comorbidity ,1,12/12/2019 00:00,0,0,0,0,0,0,0,0,0,0,0,0,No,,No,,,23/09/2021 00:00,23/09/2021 00:00,12
91802,D,01/05/2018 00:00,Male,Neutered,Crossbreed,32,32,0,NotInsured,0,Overweight/obese,Overweight/obese,1,23/11/2019 00:00,1.56,Surgical,TTA,0,1,No recorded comorbidity ,0,27/11/2019 00:00,1,0,0,0,0,0,1,0,1,0,1,0,Yes,08/09/2021 00:00,No,,,06/01/2022 00:00,08/09/2021 00:00,12
62451,C,25/06/2017 00:00,Male,Entire,Pug,13,13,0,NotInsured,0,Overweight/obese,Overweight/obese,1,01/10/2019 00:00,2.27,NonSurgical,,0,0,No recorded comorbidity ,0,,0,0,0,,1,1,0,0,0,0,0,0,No,,Yes,22/07/2021 00:00,Euthanasia,22/07/2021 00:00,22/07/2021 00:00,12
49409,C,19/10/2009 00:00,Female,Entire,Chihuahua,2.75,2.75,0,NotInsured,0,Not recorded,,0,10/04/2019 00:00,9.47,NonSurgical,,0,0,Other,0,,0,0,0,0,0,0,1,0,0,0,0,0,No,,No,,,29/01/2021 00:00,29/01/2021 00:00,12
33121,D,29/01/2009 00:00,Female,Neutered,German Shepherd Dog,39.1,39.1,0,Insured,1,Not recorded,,0,05/10/2019 00:00,10.68,Surgical,TTA,0,1,Other,0,09/10/2019 00:00,0,0,0,1,0,0,1,0,1,0,1,0,No,,Yes,28/07/2021 00:00,Euthanasia,28/07/2021 00:00,28/07/2021 00:00,12
74491,A,05/01/2007 00:00,Male,Neutered,West Highland White Terrier,12.4,12.4,0,Insured,1,Not recorded,,0,04/01/2019 00:00,11.98,NonSurgical,,0,0,Osteoarthritis,1,,,1,1,,1,1,0,0,0,0,0,0,No,,No,,,28/10/2020 00:00,28/10/2020 00:00,12
93050,A,04/10/2009 00:00,Female,Neutered,Cairn Terrier,8.3,8.3,0,Insured,1,Ideal bodyweight,Ideal bodyweight,1,20/03/2019 00:00,9.46,NonSurgical,,0,0,No recorded comorbidity ,1,,1,0,0,0,0,0,1,0,1,0,1,0,No,,No,,,12/01/2021 00:00,12/01/2021 00:00,12
50734,D,16/02/2015 00:00,Female,Entire,Rottweiler,40.15,40.15,0,NotInsured,0,Ideal bodyweight,Ideal bodyweight,1,22/02/2019 00:00,4.02,Surgical,TPLO,0,1,No recorded comorbidity ,0,25/02/2019 00:00,1,0,0,,1,1,1,0,0,0,0,0,No,,No,,,18/12/2020 00:00,18/12/2020 00:00,12
66335,C,25/03/2012 00:00,Male,Neutered,Crossbreed,35.125,35.125,0,Insured,1,Not recorded,,0,30/04/2019 00:00,7.1,Surgical,TPLO,0,1,No recorded comorbidity ,0,30/04/2019 00:00,,1,1,1,0,0,1,0,1,0,1,0,No,,No,,,25/02/2021 00:00,25/02/2021 00:00,12
27160,C,02/04/2017 00:00,Female,Entire,Crossbreed,5.6,5.6,0,Insured,1,Not recorded,,0,09/11/2019 00:00,2.6,Surgical,Lateral Suture,0,1,Patellar luxation,0,11/11/2019 00:00,,1,1,1,0,0,1,0,1,0,0,0,No,,No,,,07/09/2021 00:00,07/09/2021 00:00,12
98980,C,22/07/2013 00:00,Male,Entire,Husky,31,31,0,Insured,1,Not recorded,,0,17/11/2019 00:00,6.32,Surgical,TPLO,0,1,No recorded comorbidity ,1,18/11/2019 00:00,0,0,0,0,0,0,0,0,0,0,0,0,No,,No,,,15/09/2021 00:00,15/09/2021 00:00,12
95918,A,23/03/2011 00:00,Female,Neutered,Golden Retriever,32.325,32.325,0,Insured,1,Overweight/obese,Overweight/obese,1,09/10/2019 00:00,8.55,Surgical,TPLO,0,1,No recorded comorbidity ,0,17/10/2019 00:00,,1,1,,1,1,0,0,0,0,0,0,No,,Yes,31/08/2020 00:00,Euthanasia,11/08/2021 00:00,11/08/2021 00:00,12
28448,C,08/06/2009 00:00,Male,Neutered,English Springer Spaniel,24,24,0,NotInsured,0,Overweight/obese,Overweight/obese,1,11/11/2019 00:00,10.43,NonSurgical,,0,0,No recorded comorbidity ,0,,1,0,0,0,0,0,1,0,0,0,0,0,No,,No,,,13/09/2021 00:00,13/09/2021 00:00,12
83849,C,10/10/2013 00:00,Female,Neutered,Crossbreed,31.2,31.2,0,Insured,1,Ideal bodyweight,Ideal bodyweight,1,31/10/2019 00:00,6.06,Surgical,TTA,0,1,No recorded comorbidity ,0,08/11/2019 00:00,0,0,0,0,0,0,0,0,0,0,0,0,No,,No,,,08/09/2021 00:00,08/09/2021 00:00,12
27500,A,25/10/2010 00:00,Female,Neutered,Staffordshire Bull Terrier,17.75,17.75,0,Insured,1,Not recorded,,0,03/04/2019 00:00,8.44,Surgical,TTA,0,1,No recorded comorbidity ,0,03/04/2019 00:00,0,0,0,,1,1,0,0,0,0,0,0,No,,No,,,10/02/2021 00:00,10/02/2021 00:00,12
63196,C,29/10/2012 00:00,Female,Entire,Jack Russell Terrier,6.35,6.35,0,Insured,1,Not recorded,,0,20/09/2019 00:00,6.89,NonSurgical,,0,0,No recorded comorbidity ,0,,1,0,0,1,0,0,0,0,0,0,0,0,No,,No,,,31/07/2021 00:00,31/07/2021 00:00,12
99256,A,08/02/2010 00:00,Male,Neutered,Crossbreed,7.35,7.35,0,NotInsured,0,Ideal bodyweight,Ideal bodyweight,1,22/11/2019 00:00,9.79,NonSurgical,,0,0,No recorded comorbidity ,0,,,1,1,1,0,0,1,0,1,0,1,0,No,,No,,,08/10/2021 00:00,08/10/2021 00:00,12
57272,D,13/08/2012 00:00,Male,Neutered,English Springer Spaniel,21.075,21.075,0,Insured,1,Not recorded,,0,08/04/2019 00:00,6.65,Surgical,TTA,0,1,Osteoarthritis,0,06/05/2019 00:00,0,0,0,0,0,0,0,0,0,0,0,0,No,,No,,,23/02/2021 00:00,23/02/2021 00:00,12
44714,D,01/10/2010 00:00,Male,Neutered,Border Collie,25.5,25.5,0,Insured,1,Not recorded,,0,21/11/2019 00:00,9.14,Surgical,Not recorded,0,1,No recorded comorbidity ,0,27/11/2019 00:00,,1,1,0,0,0,0,0,0,0,0,0,No,,No,,,08/10/2021 00:00,08/10/2021 00:00,12
22052,D,31/08/2012 00:00,Male,Neutered,Crossbreed,15.5,15.5,0,NotInsured,0,Overweight/obese,Overweight/obese,1,17/09/2019 00:00,7.04,NonSurgical,,0,0,No recorded comorbidity ,0,,0,0,0,,1,1,0,0,0,0,0,0,No,,No,,,06/08/2021 00:00,06/08/2021 00:00,12
9663,A,21/04/2011 00:00,Female,Neutered,Miniature Poodle,8.475,8.475,0,Insured,1,Not recorded,,0,19/06/2019 00:00,8.16,NonSurgical,,0,0,Osteoarthritis,0,,1,0,0,,1,1,1,0,0,0,0,0,Yes,10/05/2021 00:00,No,,,10/01/2022 00:00,10/05/2021 00:00,12
25668,D,09/10/2012 00:00,Male,Neutered,American Bulldog,-100,,1,NotInsured,0,Not recorded,,0,16/10/2019 00:00,7.02,Surgical,TTA,0,1,No recorded comorbidity ,0,12/11/2019 00:00,,1,1,,1,1,0,0,0,0,0,0,No,,No,,,07/09/2021 00:00,07/09/2021 00:00,12
95,C,30/09/2014 00:00,Male,Entire,Border Collie,24.9,24.9,0,Insured,1,Not recorded,,0,09/07/2019 00:00,4.77,NonSurgical,,0,0,No recorded comorbidity ,0,,0,0,0,,1,1,0,0,0,0,0,0,No,,No,,,01/06/2021 00:00,01/06/2021 00:00,12
48049,A,05/06/2014 00:00,Female,Entire,Spanish Water Dog,16.1,16.1,0,Insured,1,Not recorded,,0,04/12/2019 00:00,5.5,Surgical,TPLO,0,1,No recorded comorbidity ,0,10/12/2019 00:00,0,0,0,0,0,0,0,0,0,0,0,0,No,,No,,,28/10/2021 00:00,28/10/2021 00:00,12
56662,A,17/02/2011 00:00,Female,Neutered,Golden Retriever,34,34,0,Insured,1,Not recorded,,0,22/12/2019 00:00,8.84,Surgical,TTA,0,1,No recorded comorbidity ,0,07/01/2020 00:00,0,0,0,0,0,0,1,0,1,0,0,0,No,,No,,,15/11/2021 00:00,15/11/2021 00:00,12
54805,A,16/09/2010 00:00,Male,Neutered,Beagle,19.9,19.9,0,Insured,1,Not recorded,,0,03/10/2019 00:00,9.05,Surgical,Lateral Suture,0,1,Osteoarthritis,0,24/10/2019 00:00,1,0,0,,1,1,1,0,0,0,0,0,No,,No,,,27/08/2021 00:00,27/08/2021 00:00,12
87784,C,13/08/2012 00:00,Female,Entire,English Springer Spaniel,22.9,22.9,0,Insured,1,Not recorded,,0,19/03/2019 00:00,6.6,Surgical,TPLO,0,1,Other,0,02/04/2019 00:00,1,0,0,,1,1,1,0,0,0,0,0,No,,No,,,11/02/2021 00:00,11/02/2021 00:00,12
944,D,15/06/2011 00:00,Male,Neutered,Cocker Spaniel,13.3,13.3,0,Insured,1,Ideal bodyweight,Ideal bodyweight,1,29/07/2019 00:00,8.12,Surgical,TTA,0,1,No recorded comorbidity ,0,29/07/2019 00:00,1,0,0,0,0,0,1,0,1,0,0,0,No,,No,,,23/06/2021 00:00,23/06/2021 00:00,12
95409,A,27/11/2007 00:00,Male,Neutered,Cocker Spaniel,18.5,18.5,0,NotInsured,0,Ideal bodyweight,Ideal bodyweight,1,04/12/2019 00:00,11.99,NonSurgical,,0,0,No recorded comorbidity ,0,,1,0,0,1,0,0,1,0,1,0,1,0,No,,No,,,29/10/2021 00:00,29/10/2021 00:00,12
74992,C,10/06/2009 00:00,Male,Entire,Dalmatian,34.75,34.75,0,Insured,1,Not recorded,,0,07/10/2019 00:00,10.32,NonSurgical,,0,0,Osteoarthritis,1,,1,0,0,1,0,0,1,0,1,0,1,0,No,,Yes,03/09/2021 00:00,Euthanasia,03/09/2021 00:00,03/09/2021 00:00,12
36094,C,11/04/2012 00:00,Male,Neutered,Crossbreed,40,40,0,Insured,1,Not recorded,,0,10/10/2019 00:00,7.5,Surgical,TPLO,0,1,No recorded comorbidity ,0,17/10/2019 00:00,1,0,0,1,0,0,1,0,1,0,1,0,No,,No,,,08/09/2021 00:00,08/09/2021 00:00,12
29908,C,27/12/2008 00:00,Female,Neutered,Jack Russell Terrier,8.25,8.25,0,NotInsured,0,Not recorded,,0,24/10/2019 00:00,10.82,Surgical,TPLO,0,1,Osteoarthritis,0,21/11/2019 00:00,0,0,0,0,0,0,0,0,0,0,0,0,No,,No,,,22/09/2021 00:00,22/09/2021 00:00,12
45418,C,30/10/2011 00:00,Female,Neutered,Shih-tzu,11.125,11.125,0,NotInsured,0,Overweight/obese,Overweight/obese,1,11/10/2019 00:00,7.95,Surgical,TPLO,0,1,Other,0,15/11/2019 00:00,0,0,0,0,0,0,0,0,0,0,0,0,No,,No,,,10/09/2021 00:00,10/09/2021 00:00,12
16138,A,10/05/2007 00:00,Female,Entire,Jack Russell Terrier,12.075,12.075,0,NotInsured,0,Overweight/obese,Overweight/obese,1,14/05/2019 00:00,11.99,NonSurgical,,0,0,Osteoarthritis,0,,0,0,0,0,0,0,0,0,0,0,0,0,No,,Yes,07/05/2021 00:00,Euthanasia,14/04/2021 00:00,14/04/2021 00:00,12
