id,DataSilo,BirthDate,VetCompassBreedOriginal,Insured,ChronicComorbidityBaseline,DateDiagnosis,AgeDiagnosis,PimoPresc,DatePimoPresc,TimeDiagnosisPimo,DiagnosticsBaseline,CHF_01_5max,DateOfCHF,Died_01_5max,compev,MethodOfDeath,DeathRelated,DateOfDeath,DateFinalEPR,FollowUp,LTFU
13588,0,06/12/2008 00:00,Shih Tzu,0,1,02/11/2018 00:00,9.91,Prescribed,10/12/2018 00:00,38,1,0,,1,2,Unassisted,Not recorded,03/02/2022 00:00,,1189,0
74986,1,19/02/2009 00:00,Pekingese,1,0,16/05/2017 00:00,8.24,Prescribed,16/05/2017 00:00,1,1,1,25/08/2020 00:00,1,1,Unassisted,Not recorded,06/04/2021 00:00,,1197,0
74750,2,18/05/2008 00:00,Toy Poodle,0,1,01/09/2017 00:00,9.29,NotPrescribed,,NA,0,1,15/12/2020 00:00,1,1,Euthanasia,Primary reason for death,15/12/2020 00:00,,1201,0
54971,0,30/10/2007 00:00,Crossbreed,0,0,06/07/2018 00:00,10.68,NotPrescribed,,NA,0,0,,1,2,Euthanasia,Not related to cardiac disease,19/10/2021 00:00,,1201,0
57921,2,18/07/2008 00:00,Crossbreed,0,1,17/05/2018 00:00,9.83,NotPrescribed,,NA,0,0,,1,2,Euthanasia,Not recorded,02/09/2021 00:00,,1204,0
72815,0,10/08/2009 00:00,German Spitz,0,0,03/08/2016 00:00,6.98,NotPrescribed,26/10/2018 00:00,NA,1,0,,0,0,,,,21/11/2019 00:00,1205,1
59003,1,24/05/2008 00:00,Cavalier King Charles Spaniel,1,1,11/09/2018 00:00,10.3,NotPrescribed,,NA,1,0,,1,2,Euthanasia,Not related to cardiac disease,29/12/2021 00:00,,1205,0
47591,0,17/07/2007 00:00,Cavalier King Charles Spaniel,0,1,30/06/2016 00:00,8.96,NotPrescribed,21/06/2018 00:00,NA,0,1,24/10/2019 00:00,1,1,Euthanasia,Primary reason for death,12/11/2019 00:00,,1211,0
12219,0,21/06/2003 00:00,Crossbreed,0,1,12/01/2016 00:00,12.56,NotPrescribed,27/06/2017 00:00,NA,0,0,,1,2,Unassisted,Not recorded,14/05/2019 00:00,,1218,0
23344,1,06/06/2007 00:00,Cavalier King Charles Spaniel,1,1,19/09/2016 00:00,9.29,Prescribed,19/09/2016 00:00,1,0,1,23/01/2020 00:00,1,1,Euthanasia,Primary reason for death,16/04/2020 00:00,,1221,0
59405,0,14/08/2007 00:00,Chihuahua,0,1,10/08/2016 00:00,8.99,Prescribed,04/12/2016 00:00,116,1,1,17/12/2019 00:00,0,1,,,,24/12/2019 00:00,1224,0
45365,2,19/05/2005 00:00,Miniature Schnauzer,1,1,02/06/2016 00:00,11.04,NotPrescribed,,NA,0,0,,1,2,Euthanasia,Not recorded,09/10/2019 00:00,,1224,0
25602,1,23/03/2007 00:00,Jack Russell Terrier,0,0,12/02/2017 00:00,9.89,NotPrescribed,24/05/2019 00:00,NA,1,1,24/06/2020 00:00,1,1,Euthanasia,Not recorded,23/07/2020 00:00,,1228,0
71035,0,01/03/2007 00:00,Cavalier King Charles Spaniel,0,1,14/12/2017 00:00,10.79,NotPrescribed,29/04/2021 00:00,NA,0,1,29/04/2021 00:00,1,1,Euthanasia,Secondary reason for death,03/02/2022 00:00,,1232,0
57287,1,27/10/2007 00:00,Crossbreed,0,1,26/02/2018 00:00,10.34,Prescribed,26/02/2018 00:00,1,1,1,19/07/2021 00:00,1,1,Euthanasia,Primary reason for death,08/06/2022 00:00,,1239,0
4333,1,20/04/2006 00:00,Miniature Schnauzer,1,0,06/06/2016 00:00,10.13,NotPrescribed,,NA,0,0,,0,0,,,,30/10/2019 00:00,1241,1
2759,0,12/10/2007 00:00,Cavalier King Charles Spaniel,0,0,24/09/2017 00:00,9.95,Prescribed,24/09/2017 00:00,1,0,0,,1,2,Euthanasia,Not related to cardiac disease,23/02/2021 00:00,,1248,0
49466,0,27/10/2008 00:00,Beagle ,0,1,12/04/2016 00:00,7.46,NotPrescribed,17/09/2019 00:00,NA,0,1,17/09/2019 00:00,1,1,Unassisted,Primary reason for death,21/02/2020 00:00,,1253,0
63543,0,12/11/2004 00:00,Jack Russell Terrier,0,1,17/03/2016 00:00,11.34,NotPrescribed,31/12/2018 00:00,NA,0,0,,0,0,,,,23/08/2019 00:00,1254,1
54528,0,23/10/2008 00:00,Papillon,0,0,08/03/2016 00:00,7.37,NotPrescribed,26/08/2019 00:00,NA,0,1,26/08/2019 00:00,1,1,Euthanasia,Primary reason for death,19/10/2019 00:00,,1266,0
96695,1,28/09/2009 00:00,Bichon Frise,1,1,20/01/2018 00:00,8.31,NotPrescribed,,NA,1,1,13/07/2021 00:00,1,1,Euthanasia,Primary reason for death,13/07/2021 00:00,,1270,0
58367,0,31/03/2008 00:00,Crossbreed,1,1,11/04/2018 00:00,10.03,Prescribed,23/04/2018 00:00,12,1,1,23/10/2021 00:00,1,1,Euthanasia,Primary reason for death,23/10/2021 00:00,,1291,0
56324,2,27/02/2007 00:00,Cavalier King Charles Spaniel,0,1,26/02/2016 00:00,9,NotPrescribed,,NA,0,0,,0,0,,,,14/09/2019 00:00,1296,1
29458,1,23/12/2006 00:00,King Charles Spaniel,0,1,07/10/2016 00:00,9.79,NotPrescribed,,NA,0,1,28/04/2020 00:00,1,1,Euthanasia,Primary reason for death,28/04/2020 00:00,,1299,0
33795,2,14/11/2004 00:00,Crossbreed,0,0,29/07/2016 00:00,11.7,Prescribed,29/07/2016 00:00,1,0,0,,1,2,Euthanasia,Not related to cardiac disease,21/02/2020 00:00,,1302,0
73253,2,23/08/2008 00:00,Crossbreed,0,1,24/03/2018 00:00,9.58,Prescribed,29/03/2018 00:00,5,1,0,,1,2,Not recorded,Not recorded,20/10/2021 00:00,,1306,0
26800,0,10/05/2008 00:00,Crossbreed,0,0,27/11/2018 00:00,10.55,NotPrescribed,,NA,0,0,,1,2,Euthanasia,Not related to cardiac disease,28/06/2022 00:00,,1309,0
86282,1,01/07/2006 00:00,King Charles Spaniel,1,1,04/10/2016 00:00,10.26,NotPrescribed,23/08/2018 00:00,NA,0,1,13/05/2020 00:00,1,1,Euthanasia,Secondary reason for death,18/12/2020 00:00,,1317,0
98896,1,05/01/2007 00:00,King Charles Spaniel,0,1,02/05/2017 00:00,10.32,Prescribed,09/05/2017 00:00,7,1,0,,1,2,Euthanasia,Not recorded,13/12/2020 00:00,,1321,0
96428,0,07/09/2007 00:00,Cavalier King Charles Spaniel,0,1,31/10/2017 00:00,10.15,NotPrescribed,,NA,0,0,,1,2,Euthanasia,Not recorded,15/06/2021 00:00,,1323,0
43410,0,11/01/2007 00:00,Chinese Crested - Powderpuff,0,1,23/07/2018 00:00,11.53,Prescribed,23/07/2018 00:00,1,1,0,,1,2,Euthanasia,Not related to cardiac disease,18/03/2022 00:00,,1334,0
89086,1,09/11/2007 00:00,Lhasa Apso,0,1,14/12/2018 00:00,11.1,NotPrescribed,,NA,0,0,,1,2,Euthanasia,Not related to cardiac disease,20/08/2022 00:00,,1345,0
29118,1,08/07/2009 00:00,Pomeranian,0,1,13/11/2018 00:00,9.35,NotPrescribed,17/03/2022 00:00,NA,0,0,,1,2,Euthanasia,Not recorded,23/07/2022 00:00,,1348,0
16173,2,24/03/2006 00:00,Shih Tzu,0,1,22/04/2018 00:00,12.08,NotPrescribed,,NA,0,0,,1,2,Euthanasia,Not recorded,31/12/2021 00:00,,1349,0
89362,2,18/02/2004 00:00,Crossbreed,0,1,07/09/2017 00:00,13.55,NotPrescribed,,NA,0,1,19/05/2021 00:00,1,1,Euthanasia,Primary reason for death,20/05/2021 00:00,,1350,0
38324,2,13/06/2010 00:00,Cavalier King Charles Spaniel,1,0,27/11/2016 00:00,6.46,Prescribed,30/12/2016 00:00,33,1,1,16/08/2020 00:00,1,1,Unassisted,Primary reason for death,16/08/2020 00:00,,1358,0
69579,0,24/12/2009 00:00,Cavalier King Charles Spaniel,0,1,03/11/2016 00:00,6.86,NotPrescribed,12/07/2019 00:00,NA,0,1,24/07/2020 00:00,0,1,,,,03/03/2023 00:00,1359,0
37810,0,01/02/2005 00:00,Crossbreed,0,1,23/02/2018 00:00,13.06,NotPrescribed,,NA,0,0,,0,0,,,,19/11/2021 00:00,1365,1
40740,0,27/04/2008 00:00,Cavalier King Charles Spaniel,0,0,05/04/2017 00:00,8.94,NotPrescribed,03/10/2018 00:00,NA,0,1,07/01/2021 00:00,1,1,Euthanasia,Secondary reason for death,21/12/2021 00:00,,1373,0
65602,0,21/08/2008 00:00,Cavalier King Charles Spaniel,0,1,14/02/2017 00:00,8.48,NotPrescribed,19/11/2020 00:00,NA,0,1,19/11/2020 00:00,1,1,Euthanasia,Primary reason for death,19/11/2020 00:00,,1374,0
42016,0,12/01/2010 00:00,Chihuahua,0,0,14/03/2016 00:00,6.17,NotPrescribed,15/07/2019 00:00,NA,0,1,30/12/2019 00:00,1,1,Not recorded,Not recorded,26/10/2020 00:00,,1386,0
81986,0,22/04/2007 00:00,Dachshund Standard,0,1,07/11/2016 00:00,9.54,Prescribed,07/11/2016 00:00,1,1,0,,1,2,Euthanasia,Not related to cardiac disease,27/08/2020 00:00,,1389,0
14431,0,11/10/2008 00:00,Tibetan Terrier,1,1,24/03/2018 00:00,9.45,Prescribed,23/04/2018 00:00,30,1,0,,1,2,Euthanasia,Not related to cardiac disease,12/01/2022 00:00,,1390,0
54508,2,24/04/2003 00:00,Shih Tzu,0,0,24/10/2016 00:00,13.5,NotPrescribed,14/08/2020 00:00,NA,0,0,,0,0,,,,14/08/2020 00:00,1390,1
69268,1,01/01/2008 00:00,Cavalier King Charles Spaniel,0,1,14/12/2017 00:00,9.95,NotPrescribed,,NA,0,0,,1,2,Euthanasia,Not recorded,20/10/2021 00:00,,1406,0
71652,2,01/08/2001 00:00,Shih Tzu,0,1,01/06/2016 00:00,14.83,Prescribed,01/06/2016 00:00,1,0,0,,0,0,,,,16/04/2020 00:00,1415,1
90848,2,24/03/2007 00:00,Cavalier King Charles Spaniel,1,1,07/04/2016 00:00,9.04,NotPrescribed,05/03/2020 00:00,NA,0,1,24/02/2020 00:00,0,1,,,,12/03/2020 00:00,1418,0
14125,0,27/01/2004 00:00,Crossbreed,0,1,01/09/2018 00:00,14.6,NotPrescribed,,NA,0,0,,0,0,,,,25/07/2022 00:00,1423,1
37253,1,19/10/2008 00:00,Crossbreed,0,1,14/07/2017 00:00,8.73,NotPrescribed,16/04/2019 00:00,NA,0,1,09/06/2021 00:00,1,1,Euthanasia,Primary reason for death,14/06/2021 00:00,,1426,0
28194,2,28/09/2004 00:00,Cavalier King Charles Spaniel,0,1,30/09/2016 00:00,12.01,NotPrescribed,,NA,0,0,,1,2,Euthanasia,Secondary reason for death,28/08/2020 00:00,,1428,0
3394,0,06/09/2007 00:00,Shih Tzu,0,0,07/09/2017 00:00,10,NotPrescribed,,NA,0,0,,1,2,Euthanasia,Not recorded,07/08/2021 00:00,,1430,0
63862,0,26/06/2009 00:00,Cavalier King Charles Spaniel,1,1,28/03/2017 00:00,7.75,NotPrescribed,26/02/2020 00:00,NA,0,1,27/02/2021 00:00,1,1,Euthanasia,Primary reason for death,13/03/2021 00:00,,1432,0
86259,1,01/09/2006 00:00,Cavalier King Charles Spaniel,1,1,19/02/2018 00:00,11.47,Prescribed,22/02/2018 00:00,3,1,0,,1,2,Euthanasia,Not recorded,24/01/2022 00:00,,1435,0
60229,2,01/01/2006 00:00,Jack Russell Terrier,1,1,18/05/2018 00:00,12.38,Prescribed,26/10/2018 00:00,161,0,0,,1,2,Euthanasia,Not related to cardiac disease,22/04/2022 00:00,,1435,0
86024,1,25/08/2007 00:00,Sealyham Terrier,1,1,23/05/2016 00:00,8.74,Prescribed,27/05/2016 00:00,4,1,1,29/04/2020 00:00,0,1,Unassisted,Not recorded,31/01/2022 00:00,,1437,0
35973,1,27/06/2006 00:00,Crossbreed,0,1,11/06/2016 00:00,9.96,Prescribed,15/06/2016 00:00,4,1,1,21/05/2020 00:00,1,1,Euthanasia,Primary reason for death,21/05/2020 00:00,,1440,0
10417,0,25/06/2007 00:00,Cavalier King Charles Spaniel,0,1,05/09/2017 00:00,10.2,Prescribed,06/09/2017 00:00,1,1,0,,0,0,,,,29/08/2021 00:00,1454,1
57477,0,19/06/2004 00:00,Jack Russell Terrier,0,1,16/07/2016 00:00,12.07,NotPrescribed,13/07/2020 00:00,NA,0,1,13/07/2020 00:00,1,1,Euthanasia,Not recorded,27/11/2020 00:00,,1458,0
35525,1,11/06/2008 00:00,Chihuahua,1,1,28/07/2016 00:00,8.13,Prescribed,18/11/2016 00:00,113,0,0,,0,0,,,,07/08/2020 00:00,1471,1
85483,0,15/12/2008 00:00,Pekingese,0,1,04/04/2018 00:00,9.3,Prescribed,11/04/2018 00:00,7,1,1,26/04/2022 00:00,1,1,Unassisted,Primary reason for death,09/05/2022 00:00,,1483,0
11672,1,27/04/2007 00:00,Cavalier King Charles Spaniel,1,0,02/08/2017 00:00,10.27,Prescribed,07/08/2017 00:00,5,1,0,,1,2,Euthanasia,Not recorded,24/08/2021 00:00,,1483,0
30970,0,05/08/2009 00:00,Cavalier King Charles Spaniel,0,1,20/09/2017 00:00,8.13,NotPrescribed,,NA,0,0,,0,0,,,,13/10/2021 00:00,1484,1
37259,2,08/04/2004 00:00,Jack Russell Terrier,0,0,16/06/2018 00:00,14.19,NotPrescribed,27/07/2022 00:00,NA,0,1,27/07/2022 00:00,1,1,Euthanasia,Not related to cardiac disease,12/03/2023 00:00,,1502,0
89502,1,16/02/2006 00:00,Yorkshire Terrier,0,1,13/11/2018 00:00,12.74,NotPrescribed,,NA,0,0,,1,2,Euthanasia,Secondary reason for death,31/12/2022 00:00,,1509,0
76899,2,26/09/2007 00:00,Crossbreed,1,1,30/11/2017 00:00,10.18,NotPrescribed,11/02/2022 00:00,NA,0,1,11/02/2022 00:00,0,1,,,,16/03/2023 00:00,1534,0
93550,1,04/07/2003 00:00,Jack Russell Terrier,0,1,07/08/2017 00:00,14.09,NotPrescribed,,NA,0,0,,1,2,Euthanasia,Not related to cardiac disease,22/10/2021 00:00,,1537,0
74013,2,02/11/2008 00:00,Crossbreed,1,1,06/03/2018 00:00,9.34,NotPrescribed,01/06/2022 00:00,NA,1,1,27/05/2022 00:00,0,1,,,,24/06/2022 00:00,1543,0
62348,3,22/04/2006 00:00,Chihuahua,0,1,27/01/2018 00:00,11.77,Prescribed,12/07/2018 00:00,166,0,0,,0,0,,,,19/04/2022 00:00,1543,1
8260,0,15/12/2006 00:00,Poodle,0,1,29/01/2016 00:00,9.12,NotPrescribed,23/10/2016 00:00,NA,0,1,22/04/2020 00:00,1,1,Euthanasia,Primary reason for death,24/04/2020 00:00,,1545,0
93512,1,02/01/2008 00:00,Boston Terrier,1,1,29/11/2017 00:00,9.91,NotPrescribed,23/10/2019 00:00,NA,1,0,,1,2,Unassisted,Not recorded,23/02/2022 00:00,,1547,0
71961,2,01/06/2005 00:00,Cavalier King Charles Spaniel,0,1,15/01/2016 00:00,10.62,Prescribed,15/01/2016 00:00,1,0,0,,1,2,Euthanasia,Not recorded,23/04/2020 00:00,,1560,0
37122,0,24/03/2008 00:00,Cavalier King Charles Spaniel,0,1,06/07/2016 00:00,8.28,NotPrescribed,14/10/2020 00:00,NA,0,1,14/10/2020 00:00,1,1,Euthanasia,Not recorded,29/03/2021 00:00,,1561,0
41310,2,21/03/2007 00:00,King Charles Spaniel,0,1,29/03/2016 00:00,9.02,NotPrescribed,15/07/2017 00:00,NA,0,0,,1,2,Euthanasia,Not related to cardiac disease,14/07/2020 00:00,,1568,0
83741,0,21/08/2009 00:00,Cavalier King Charles Spaniel,1,1,28/12/2017 00:00,8.35,Prescribed,18/01/2018 00:00,21,1,1,22/04/2022 00:00,1,1,Euthanasia,Primary reason for death,27/04/2022 00:00,,1576,0
16511,2,22/12/2008 00:00,Cavalier King Charles Spaniel,0,0,14/06/2016 00:00,7.48,NotPrescribed,,NA,0,0,,0,0,,,,07/10/2020 00:00,1576,1
91265,0,06/06/2008 00:00,Chihuahua,0,1,15/02/2017 00:00,8.7,NotPrescribed,15/06/2021 00:00,NA,0,1,15/06/2021 00:00,0,1,Euthanasia,Primary reason for death,02/05/2022 00:00,,1581,0
7564,1,15/04/2008 00:00,Shih Tzu,1,0,28/10/2016 00:00,8.54,NotPrescribed,18/01/2021 00:00,NA,1,1,26/02/2021 00:00,1,1,Euthanasia,Primary reason for death,05/08/2021 00:00,,1582,0
7722,0,21/03/2007 00:00,Shetland Sheepdog,0,1,31/03/2017 00:00,10.03,NotPrescribed,21/08/2021 00:00,NA,0,1,21/08/2021 00:00,1,1,Euthanasia,Not related to cardiac disease,22/09/2021 00:00,,1604,0
21436,1,10/03/2006 00:00,Cavalier King Charles Spaniel,0,1,18/05/2017 00:00,11.19,Prescribed,30/05/2017 00:00,12,1,1,27/10/2021 00:00,0,1,Euthanasia,Not recorded,13/09/2022 00:00,,1623,0
88620,0,06/09/2003 00:00,Crossbreed,0,1,29/10/2016 00:00,13.14,Prescribed,29/10/2016 00:00,1,0,0,,1,2,Euthanasia,Not related to cardiac disease,15/04/2021 00:00,,1630,0
76229,2,11/01/2005 00:00,German Spitz,0,1,12/01/2016 00:00,11,NotPrescribed,,NA,0,0,,0,0,,,,08/07/2020 00:00,1639,1
79426,1,18/10/2004 00:00,Crossbreed,0,0,20/09/2018 00:00,13.92,NotPrescribed,,NA,0,0,,0,0,,,,17/03/2023 00:00,1639,1
52201,0,06/12/2005 00:00,Jack Russell Terrier,0,0,29/12/2016 00:00,11.06,NotPrescribed,,NA,0,0,,1,2,Euthanasia,Secondary reason for death,18/07/2021 00:00,,1662,0
10022,1,01/10/2008 00:00,Pekingese,1,0,05/02/2018 00:00,9.35,NotPrescribed,10/10/2018 00:00,NA,0,0,,1,2,Euthanasia,Not related to cardiac disease,01/09/2022 00:00,,1669,0
73585,1,01/01/2007 00:00,Chihuahua,0,0,03/02/2017 00:00,10.09,NotPrescribed,16/09/2021 00:00,NA,0,1,16/09/2021 00:00,1,1,Euthanasia,Primary reason for death,16/09/2021 00:00,,1686,0
75338,1,01/02/2007 00:00,Cavalier King Charles Spaniel,1,1,25/06/2016 00:00,9.4,NotPrescribed,01/03/2021 00:00,NA,0,1,17/02/2021 00:00,1,1,Euthanasia,Secondary reason for death,17/03/2021 00:00,,1698,0
85836,0,17/09/2009 00:00,Cavalier King Charles Spaniel,1,1,10/09/2018 00:00,8.98,NotPrescribed,21/09/2022 00:00,NA,0,0,,0,0,,,,15/05/2023 00:00,1708,1
17573,0,15/01/2010 00:00,Bichon Frise,0,0,25/05/2017 00:00,7.36,Prescribed,25/05/2017 00:00,1,1,0,,1,2,Euthanasia,Not related to cardiac disease,03/02/2022 00:00,,1715,0
56358,0,06/12/2007 00:00,Cavalier King Charles Spaniel,0,1,10/12/2016 00:00,9.01,NotPrescribed,23/02/2018 00:00,NA,0,1,04/09/2021 00:00,1,1,Unassisted,Not recorded,05/11/2021 00:00,,1729,0
12238,1,24/07/2007 00:00,King Charles Spaniel,0,1,04/10/2016 00:00,9.2,NotPrescribed,24/12/2019 00:00,NA,0,0,,0,0,,,,02/07/2021 00:00,1732,1
35281,0,25/09/2005 00:00,Dachshund Miniature           ,0,0,08/08/2016 00:00,10.87,NotPrescribed,,NA,0,0,,1,2,Euthanasia,Not recorded,16/05/2021 00:00,,1742,0
21086,0,28/05/2008 00:00,Norfolk Terrier,0,1,03/08/2016 00:00,8.18,Prescribed,11/08/2016 00:00,8,1,1,11/05/2021 00:00,1,1,Euthanasia,Primary reason for death,11/05/2021 00:00,,1743,0
85666,1,24/04/2007 00:00,Cavalier King Charles Spaniel,1,1,14/04/2016 00:00,8.97,NotPrescribed,09/04/2019 00:00,NA,1,0,,1,2,Euthanasia,Not recorded,03/02/2021 00:00,,1756,0
85442,1,05/12/2006 00:00,Cavalier King Charles Spaniel,0,1,22/05/2017 00:00,10.46,NotPrescribed,,NA,0,0,,1,2,Unassisted,Not recorded,29/03/2022 00:00,,1772,0
54062,2,11/04/2008 00:00,Shih Tzu,1,1,06/01/2018 00:00,9.74,NotPrescribed,02/07/2020 00:00,NA,0,0,,0,0,,,,28/11/2022 00:00,1787,1
66870,1,01/02/2009 00:00,Cavalier King Charles Spaniel,1,0,21/09/2018 00:00,9.63,NotPrescribed,09/02/2023 00:00,NA,0,0,,0,0,,,,14/09/2023 00:00,1819,1
48658,0,04/08/2008 00:00,Chihuahua,0,1,30/11/2017 00:00,9.32,Prescribed,30/11/2017 00:00,1,0,1,25/11/2022 00:00,0,1,Euthanasia,Primary reason for death,04/08/2023 00:00,,1821,0
44177,0,12/12/2009 00:00,Cavalier King Charles Spaniel,1,1,14/11/2016 00:00,6.92,Prescribed,14/11/2016 00:00,1,0,0,17/01/2022 00:00,0,0,Euthanasia,Primary reason for death,26/08/2022 00:00,,1826,0
89324,0,11/11/2009 00:00,Chihuahua,0,0,05/01/2017 00:00,7.15,NotPrescribed,,NA,0,0,16/09/2022 00:00,0,0,Unassisted,Primary reason for death,16/09/2022 00:00,,1826,0
56238,0,17/04/2008 00:00,Cavalier King Charles Spaniel,0,0,26/09/2016 00:00,8.44,Prescribed,27/01/2017 00:00,123,0,0,16/11/2022 00:00,0,0,Euthanasia,Primary reason for death,17/11/2022 00:00,,1826,0
62810,0,29/11/2009 00:00,Cavalier King Charles Spaniel,0,0,23/06/2017 00:00,7.56,NotPrescribed,28/02/2019 00:00,NA,0,0,18/10/2023 00:00,0,0,,,,13/01/2024 00:00,1826,0
56517,1,11/08/2009 00:00,Chihuahua,0,1,27/02/2017 00:00,7.55,NotPrescribed,,NA,0,0,14/09/2023 00:00,0,0,Unassisted,Primary reason for death,14/09/2023 00:00,,1826,0
14674,0,24/10/2009 00:00,Shih Tzu,1,0,22/04/2016 00:00,6.49,Prescribed,23/04/2016 00:00,1,1,0,06/06/2023 00:00,0,0,Euthanasia,Primary reason for death,06/06/2023 00:00,,1826,0
40916,1,13/12/2005 00:00,Cavalier King Charles Spaniel,0,1,29/02/2016 00:00,10.21,NotPrescribed,,NA,0,0,,0,0,Euthanasia,Not recorded,06/03/2021 00:00,,1826,0
41488,0,30/06/2009 00:00,Crossbreed,0,1,02/10/2018 00:00,9.26,NotPrescribed,21/12/2021 00:00,NA,1,0,,0,0,,,,17/10/2023 00:00,1826,0
12274,1,28/11/2007 00:00,Crossbreed,1,0,29/01/2016 00:00,8.17,NotPrescribed,11/10/2016 00:00,NA,1,0,,0,0,,,,15/02/2021 00:00,1826,0
13498,1,17/02/2009 00:00,Cavalier King Charles Spaniel,1,1,18/07/2017 00:00,8.41,NotPrescribed,09/04/2019 00:00,NA,0,0,,0,0,,,,01/09/2022 00:00,1826,0
85012,1,17/05/2008 00:00,Yorkshire Terrier,1,0,05/06/2018 00:00,10.05,Prescribed,12/07/2018 00:00,37,1,0,,0,0,Euthanasia,Not related to cardiac disease,21/07/2023 00:00,,1826,0
50487,0,31/08/2006 00:00,Crossbreed,0,0,15/11/2018 00:00,12.21,Prescribed,15/11/2018 00:00,1,0,0,,0,0,,,,08/01/2024 00:00,1826,0
75732,0,17/02/2008 00:00,Chihuahua,0,0,01/06/2017 00:00,9.29,Prescribed,01/06/2017 00:00,1,1,0,,0,0,,,,04/08/2022 00:00,1826,0
37016,0,30/08/2003 00:00,Papillon,0,0,31/08/2016 00:00,13,Prescribed,31/08/2016 00:00,1,1,0,,0,0,Unassisted,Not recorded,16/11/2021 00:00,,1826,0
4304,1,19/07/2009 00:00,Crossbreed,0,0,19/07/2018 00:00,9,Prescribed,19/07/2018 00:00,1,1,0,,0,0,Euthanasia,Not related to cardiac disease,10/10/2023 00:00,,1826,0
47364,1,15/01/2008 00:00,Maltese Terrier,1,0,02/08/2018 00:00,10.55,NotPrescribed,,NA,1,0,,0,0,Euthanasia,Not related to cardiac disease,31/10/2023 00:00,,1826,0
98814,1,16/06/2009 00:00,Chihuahua,0,0,21/09/2017 00:00,8.27,NotPrescribed,,NA,0,0,,0,0,,,,05/01/2023 00:00,1826,0
11490,1,06/07/2009 00:00,Crossbreed,0,1,08/03/2018 00:00,8.67,Prescribed,08/03/2018 00:00,1,1,0,,0,0,,,,03/07/2023 00:00,1826,0
61059,0,03/04/2008 00:00,Cavalier King Charles Spaniel,0,1,07/02/2017 00:00,8.85,NotPrescribed,30/03/2019 00:00,NA,0,0,,0,0,Euthanasia,Not related to cardiac disease,15/06/2022 00:00,,1826,0
54654,0,04/10/2005 00:00,Cavalier King Charles Spaniel,1,0,20/07/2016 00:00,10.79,NotPrescribed,28/06/2018 00:00,NA,0,0,,0,0,Euthanasia,Secondary reason for death,13/12/2021 00:00,,1826,0
66765,1,16/11/2009 00:00,Whippet,0,1,03/04/2018 00:00,8.38,NotPrescribed,,NA,0,0,,0,0,,,,01/09/2023 00:00,1826,0
59296,0,27/05/2009 00:00,Cavalier King Charles Spaniel,1,0,14/09/2017 00:00,8.3,NotPrescribed,,NA,0,0,,0,0,,,,16/02/2023 00:00,1826,0
69596,0,07/12/2007 00:00,Cavalier King Charles Spaniel,0,1,27/09/2016 00:00,8.81,NotPrescribed,,NA,0,0,,0,0,Euthanasia,Not related to cardiac disease,14/03/2022 00:00,,1826,0
32850,2,21/05/2009 00:00,Miniature Poodle,1,1,08/08/2017 00:00,8.22,Prescribed,08/08/2017 00:00,1,1,0,,0,0,Euthanasia,Not related to cardiac disease,15/05/2023 00:00,,1826,0
5620,0,12/09/2009 00:00,Bichon Frise,1,1,04/03/2018 00:00,8.47,Prescribed,24/06/2018 00:00,112,0,0,,0,0,,,,10/01/2024 00:00,1826,0
95337,1,21/12/2007 00:00,Jack Russell Terrier,0,1,19/10/2016 00:00,8.83,NotPrescribed,,NA,0,0,,0,0,,,,29/09/2022 00:00,1826,0
58342,0,01/02/2008 00:00,Lhasa Apso,0,1,25/02/2017 00:00,9.07,NotPrescribed,,NA,0,0,,0,0,Euthanasia,Not recorded,24/03/2023 00:00,,1826,0
17632,2,20/11/2007 00:00,English Cocker Spaniel,1,1,14/07/2017 00:00,9.65,Prescribed,14/08/2017 00:00,31,0,0,,0,0,Euthanasia,Not related to cardiac disease,03/11/2023 00:00,,1826,0
2923,1,25/05/2008 00:00,Yorkshire Terrier,1,0,21/06/2017 00:00,9.07,Prescribed,21/06/2017 00:00,1,1,0,,0,0,,,,14/11/2023 00:00,1826,0
51424,1,24/10/2009 00:00,Yorkshire Terrier,1,0,12/04/2017 00:00,7.47,Prescribed,05/05/2017 00:00,23,1,0,,0,0,,,,25/10/2023 00:00,1826,0
21974,1,06/02/2008 00:00,Chihuahua,0,1,13/07/2016 00:00,8.43,NotPrescribed,04/04/2017 00:00,NA,0,0,,0,0,Euthanasia,Not related to cardiac disease,09/05/2023 00:00,,1826,0
17935,2,15/07/2008 00:00,King Charles Spaniel,1,1,22/04/2016 00:00,7.77,NotPrescribed,26/04/2017 00:00,NA,0,0,,0,0,,,,04/08/2023 00:00,1826,0
19906,1,20/05/2007 00:00,Pekingese,0,0,20/06/2016 00:00,9.09,NotPrescribed,,NA,0,0,,0,0,,,,20/12/2023 00:00,1826,0
10177,2,08/01/2009 00:00,Crossbreed,0,1,04/04/2016 00:00,7.24,NotPrescribed,17/05/2019 00:00,NA,0,0,,0,0,Euthanasia,Not related to cardiac disease,16/11/2023 00:00,,1826,0
